1000, 100, 48
260, 1, 12
694, 1, 17
636, 1, 18
270, 1, 1
279, 1, 9
502, 1, 17
271, 1, 5
192, 1, 8
473, 1, 16
158, 1, 5
611, 1, 18
664, 1, 18
518, 1, 19
544, 1, 12
398, 1, 2
308, 1, 9
333, 1, 5
413, 1, 13
651, 1, 26
466, 1, 13
320, 1, 21
205, 1, 12
260, 1, 19
610, 1, 16
217, 1, 6
461, 1, 7
610, 1, 20
657, 1, 4
435, 1, 1
538, 1, 4
189, 1, 21
322, 1, 15
666, 1, 20
527, 1, 24
537, 1, 9
648, 1, 16
466, 1, 3
573, 1, 16
552, 1, 22
384, 1, 23
622, 1, 10
431, 1, 25
240, 1, 17
595, 1, 12
590, 1, 24
398, 1, 10
311, 1, 11
285, 1, 11
381, 1, 7
643, 1, 16
474, 1, 11
376, 1, 13
324, 1, 21
301, 1, 23
334, 1, 9
444, 1, 8
425, 1, 24
151, 1, 21
164, 1, 1
662, 1, 11
542, 1, 20
340, 1, 12
532, 1, 1
199, 1, 3
562, 1, 15
520, 1, 16
688, 1, 21
608, 1, 12
603, 1, 1
249, 1, 3
490, 1, 25
436, 1, 4
696, 1, 10
688, 1, 17
255, 1, 4
230, 1, 9
482, 1, 15
672, 1, 15
682, 1, 8
451, 1, 2
270, 1, 17
176, 1, 24
447, 1, 5
201, 1, 11
204, 1, 20
395, 1, 17
636, 1, 15
642, 1, 7
525, 1, 14
459, 1, 3
540, 1, 25
561, 1, 15
438, 1, 5
190, 1, 9
307, 1, 15
320, 1, 20
590, 1, 15
197, 1, 2
194, 1, 11
423, 1, 20
