1000, 60, 34
649, 1, 13
298, 1, 0
565, 1, 2
910, 1, 1
955, 1, 12
545, 1, 5
442, 1, 9
313, 1, 8
975, 1, 3
729, 1, 8
243, 1, 3
539, 1, 18
951, 1, 1
254, 1, 11
587, 1, 13
352, 1, 10
881, 1, 14
283, 1, 12
782, 1, 16
422, 1, 17
204, 1, 14
780, 1, 19
367, 1, 10
778, 1, 15
637, 1, 10
629, 1, 3
416, 1, 14
357, 1, 3
448, 1, 9
525, 1, 7
609, 1, 15
267, 1, 18
389, 1, 6
430, 1, 13
860, 1, 15
317, 1, 6
217, 1, 4
698, 1, 10
227, 1, 7
422, 1, 10
286, 1, 12
403, 1, 13
962, 1, 2
219, 1, 18
198, 1, 2
989, 1, 12
750, 1, 17
593, 1, 5
711, 1, 2
732, 1, 13
819, 1, 9
401, 1, 8
254, 1, 0
594, 1, 4
561, 1, 2
315, 1, 2
927, 1, 14
653, 1, 1
340, 1, 6
168, 1, 17
