1000, 200, 81
409, 1, 27
284, 1, 3
444, 1, 23
189, 1, 8
382, 1, 2
400, 1, 3
695, 1, 34
64, 1, 38
620, 1, 26
133, 1, 7
364, 1, 3
250, 1, 22
193, 1, 42
515, 1, 33
99, 1, 40
508, 1, 23
640, 1, 27
683, 1, 35
579, 1, 7
101, 1, 25
413, 1, 29
287, 1, 8
542, 1, 30
611, 1, 20
226, 1, 22
51, 1, 36
670, 1, 3
309, 1, 21
499, 1, 42
246, 1, 8
406, 1, 17
239, 1, 38
616, 1, 16
181, 1, 18
155, 1, 44
690, 1, 41
269, 1, 20
114, 1, 32
665, 1, 38
577, 1, 17
603, 1, 27
36, 1, 39
499, 1, 13
266, 1, 32
67, 1, 41
187, 1, 37
336, 1, 21
499, 1, 5
543, 1, 9
207, 1, 1
685, 1, 18
217, 1, 10
262, 1, 11
693, 1, 41
14, 1, 20
140, 1, 2
151, 1, 43
625, 1, 17
673, 1, 10
693, 1, 4
248, 1, 5
429, 1, 21
459, 1, 39
418, 1, 12
563, 1, 37
498, 1, 40
17, 1, 8
217, 1, 34
508, 1, 10
418, 1, 39
428, 1, 13
335, 1, 39
648, 1, 28
644, 1, 7
521, 1, 0
507, 1, 29
430, 1, 4
273, 1, 11
446, 1, 9
311, 1, 10
275, 1, 30
234, 1, 27
687, 1, 43
609, 1, 43
398, 1, 29
682, 1, 24
559, 1, 26
673, 1, 12
323, 1, 21
21, 1, 42
579, 1, 42
90, 1, 41
436, 1, 8
287, 1, 32
189, 1, 34
422, 1, 2
329, 1, 35
676, 1, 15
433, 1, 40
80, 1, 37
185, 1, 16
460, 1, 41
444, 1, 13
401, 1, 2
680, 1, 27
577, 1, 21
274, 1, 7
311, 1, 36
402, 1, 10
609, 1, 2
635, 1, 1
331, 1, 6
371, 1, 13
132, 1, 37
303, 1, 10
173, 1, 40
541, 1, 25
174, 1, 6
616, 1, 5
177, 1, 10
94, 1, 2
2, 1, 36
265, 1, 11
240, 1, 45
272, 1, 7
113, 1, 7
624, 1, 18
207, 1, 13
608, 1, 4
559, 1, 24
598, 1, 2
609, 1, 17
523, 1, 15
681, 1, 28
92, 1, 35
307, 1, 16
491, 1, 20
674, 1, 8
602, 1, 41
226, 1, 38
315, 1, 26
68, 1, 34
170, 1, 32
455, 1, 38
322, 1, 20
671, 1, 39
308, 1, 36
314, 1, 16
190, 1, 12
530, 1, 9
354, 1, 40
381, 1, 29
138, 1, 28
572, 1, 15
194, 1, 23
697, 1, 27
565, 1, 23
364, 1, 23
385, 1, 43
111, 1, 36
618, 1, 28
379, 1, 6
62, 1, 44
77, 1, 37
640, 1, 7
170, 1, 8
588, 1, 20
464, 1, 41
668, 1, 9
225, 1, 24
399, 1, 34
404, 1, 26
39, 1, 41
564, 1, 11
353, 1, 37
205, 1, 43
509, 1, 23
97, 1, 38
470, 1, 29
483, 1, 39
686, 1, 24
577, 1, 27
154, 1, 23
425, 1, 42
109, 1, 11
159, 1, 32
97, 1, 14
453, 1, 6
172, 1, 14
342, 1, 41
676, 1, 16
544, 1, 1
446, 1, 11
99, 1, 32
69, 1, 9
161, 1, 33
627, 1, 17
527, 1, 8
244, 1, 37
296, 1, 18
