1000, 60, 23
522, 1, 3
32, 1, 5
376, 1, 5
559, 1, 6
546, 1, 1
154, 1, 6
181, 1, 8
544, 1, 5
194, 1, 10
574, 1, 9
285, 1, 2
160, 1, 8
408, 1, 8
525, 1, 10
90, 1, 10
184, 1, 3
73, 1, 0
153, 1, 1
527, 1, 10
143, 1, 9
479, 1, 7
253, 1, 1
534, 1, 8
262, 1, 11
330, 1, 2
57, 1, 6
395, 1, 3
524, 1, 7
225, 1, 6
92, 1, 1
497, 1, 0
438, 1, 4
30, 1, 3
294, 1, 11
531, 1, 9
413, 1, 3
524, 1, 2
240, 1, 3
558, 1, 8
270, 1, 2
71, 1, 1
561, 1, 1
162, 1, 1
267, 1, 5
590, 1, 0
111, 1, 8
178, 1, 8
479, 1, 3
382, 1, 0
444, 1, 10
312, 1, 8
425, 1, 6
517, 1, 8
576, 1, 4
402, 1, 2
75, 1, 8
313, 1, 5
128, 1, 11
487, 1, 4
335, 1, 6
