1000, 140, 66
518, 1, 17
463, 1, 11
278, 1, 10
506, 1, 14
214, 1, 22
394, 1, 2
487, 1, 31
352, 1, 26
460, 1, 30
492, 1, 34
410, 1, 29
574, 1, 35
691, 1, 32
659, 1, 1
420, 1, 31
528, 1, 24
484, 1, 23
216, 1, 16
361, 1, 23
653, 1, 23
382, 1, 11
230, 1, 17
189, 1, 22
439, 1, 11
506, 1, 17
319, 1, 30
164, 1, 31
245, 1, 19
407, 1, 31
240, 1, 14
299, 1, 34
445, 1, 2
497, 1, 34
611, 1, 16
682, 1, 10
687, 1, 28
520, 1, 18
286, 1, 16
584, 1, 1
677, 1, 36
410, 1, 30
400, 1, 0
578, 1, 2
283, 1, 23
309, 1, 3
390, 1, 12
454, 1, 3
544, 1, 0
661, 1, 22
402, 1, 20
404, 1, 14
606, 1, 23
301, 1, 31
192, 1, 15
623, 1, 13
626, 1, 0
296, 1, 32
676, 1, 22
288, 1, 4
393, 1, 30
251, 1, 13
520, 1, 13
680, 1, 12
381, 1, 10
599, 1, 4
575, 1, 15
507, 1, 0
638, 1, 9
251, 1, 13
452, 1, 1
384, 1, 35
500, 1, 36
517, 1, 13
353, 1, 14
516, 1, 19
431, 1, 21
368, 1, 4
379, 1, 18
590, 1, 35
218, 1, 28
588, 1, 10
256, 1, 22
687, 1, 9
596, 1, 22
229, 1, 12
595, 1, 34
474, 1, 18
417, 1, 21
188, 1, 35
409, 1, 15
624, 1, 0
374, 1, 7
346, 1, 29
304, 1, 36
657, 1, 22
307, 1, 12
693, 1, 13
402, 1, 11
563, 1, 16
656, 1, 5
358, 1, 20
413, 1, 4
383, 1, 5
693, 1, 4
388, 1, 12
316, 1, 26
443, 1, 16
334, 1, 8
234, 1, 32
412, 1, 34
219, 1, 16
569, 1, 7
559, 1, 9
634, 1, 1
387, 1, 3
554, 1, 15
224, 1, 19
416, 1, 31
400, 1, 23
373, 1, 8
508, 1, 11
173, 1, 30
171, 1, 4
668, 1, 5
489, 1, 0
510, 1, 30
464, 1, 12
497, 1, 26
185, 1, 18
689, 1, 1
337, 1, 7
545, 1, 27
236, 1, 12
206, 1, 4
284, 1, 13
454, 1, 15
549, 1, 0
652, 1, 16
404, 1, 27
363, 1, 0
