1000, 180, 106
417, 1, 10
491, 1, 9
739, 1, 58
890, 1, 48
366, 1, 37
173, 1, 29
374, 1, 29
291, 1, 44
403, 1, 36
472, 1, 30
547, 1, 45
389, 1, 6
170, 1, 23
603, 1, 5
855, 1, 43
810, 1, 54
618, 1, 55
237, 1, 41
214, 1, 1
441, 1, 4
527, 1, 26
559, 1, 22
994, 1, 16
858, 1, 26
489, 1, 48
890, 1, 11
291, 1, 56
673, 1, 32
608, 1, 25
717, 1, 33
872, 1, 30
541, 1, 49
662, 1, 12
527, 1, 16
700, 1, 19
854, 1, 47
270, 1, 53
540, 1, 58
783, 1, 45
540, 1, 14
237, 1, 53
804, 1, 21
340, 1, 55
574, 1, 13
968, 1, 4
322, 1, 20
982, 1, 10
481, 1, 57
422, 1, 40
722, 1, 17
660, 1, 57
160, 1, 13
355, 1, 31
215, 1, 19
172, 1, 24
409, 1, 38
702, 1, 13
329, 1, 5
766, 1, 35
606, 1, 4
741, 1, 4
237, 1, 4
599, 1, 33
204, 1, 53
260, 1, 29
619, 1, 28
573, 1, 52
779, 1, 3
871, 1, 45
500, 1, 0
995, 1, 8
684, 1, 55
257, 1, 48
481, 1, 42
220, 1, 15
345, 1, 41
733, 1, 2
685, 1, 41
862, 1, 25
437, 1, 18
599, 1, 31
378, 1, 32
770, 1, 60
667, 1, 59
968, 1, 56
177, 1, 46
647, 1, 25
495, 1, 50
177, 1, 23
159, 1, 15
434, 1, 48
322, 1, 60
927, 1, 34
452, 1, 8
323, 1, 38
631, 1, 37
561, 1, 25
978, 1, 52
381, 1, 25
988, 1, 19
759, 1, 28
178, 1, 8
884, 1, 18
167, 1, 9
358, 1, 32
688, 1, 19
434, 1, 45
834, 1, 52
697, 1, 26
507, 1, 57
467, 1, 18
151, 1, 38
161, 1, 43
353, 1, 3
672, 1, 28
565, 1, 40
225, 1, 0
418, 1, 2
652, 1, 41
969, 1, 19
218, 1, 49
326, 1, 28
816, 1, 28
807, 1, 48
872, 1, 38
861, 1, 51
245, 1, 50
929, 1, 5
975, 1, 0
918, 1, 37
198, 1, 47
543, 1, 30
670, 1, 27
657, 1, 26
865, 1, 17
220, 1, 4
995, 1, 53
421, 1, 0
791, 1, 14
910, 1, 25
752, 1, 34
996, 1, 26
460, 1, 6
773, 1, 24
191, 1, 4
150, 1, 32
450, 1, 35
919, 1, 52
729, 1, 12
430, 1, 58
488, 1, 55
253, 1, 6
912, 1, 38
790, 1, 32
655, 1, 25
350, 1, 16
584, 1, 9
515, 1, 46
706, 1, 35
828, 1, 9
562, 1, 58
253, 1, 56
203, 1, 38
719, 1, 52
979, 1, 13
559, 1, 30
683, 1, 30
503, 1, 37
532, 1, 19
417, 1, 35
962, 1, 30
963, 1, 16
194, 1, 56
227, 1, 1
644, 1, 28
269, 1, 51
221, 1, 8
991, 1, 41
254, 1, 28
502, 1, 26
