1000, 120, 51
546, 1, 12
616, 1, 12
439, 1, 22
98, 1, 0
499, 1, 18
276, 1, 13
510, 1, 8
637, 1, 17
538, 1, 12
424, 1, 4
104, 1, 1
595, 1, 17
410, 1, 1
325, 1, 25
610, 1, 16
586, 1, 7
292, 1, 11
313, 1, 0
183, 1, 2
92, 1, 20
445, 1, 16
104, 1, 12
571, 1, 19
543, 1, 2
195, 1, 23
632, 1, 15
675, 1, 9
110, 1, 17
399, 1, 11
681, 1, 8
67, 1, 21
138, 1, 25
590, 1, 12
101, 1, 12
282, 1, 18
222, 1, 16
424, 1, 23
463, 1, 18
51, 1, 17
331, 1, 24
208, 1, 1
107, 1, 16
337, 1, 19
84, 1, 24
665, 1, 18
369, 1, 10
658, 1, 5
486, 1, 13
669, 1, 5
179, 1, 0
86, 1, 10
199, 1, 20
632, 1, 14
371, 1, 18
188, 1, 6
385, 1, 6
521, 1, 16
555, 1, 6
280, 1, 14
243, 1, 18
189, 1, 15
91, 1, 9
220, 1, 25
78, 1, 2
682, 1, 24
536, 1, 13
538, 1, 25
102, 1, 22
356, 1, 6
50, 1, 23
485, 1, 0
142, 1, 4
612, 1, 7
669, 1, 4
497, 1, 1
411, 1, 7
456, 1, 21
320, 1, 12
262, 1, 9
260, 1, 13
380, 1, 11
65, 1, 10
571, 1, 1
167, 1, 26
614, 1, 23
263, 1, 18
144, 1, 12
661, 1, 23
234, 1, 14
686, 1, 21
180, 1, 4
336, 1, 1
459, 1, 22
393, 1, 22
332, 1, 12
376, 1, 2
613, 1, 15
586, 1, 4
583, 1, 21
307, 1, 2
99, 1, 14
109, 1, 18
588, 1, 18
172, 1, 20
56, 1, 7
427, 1, 15
674, 1, 3
135, 1, 17
500, 1, 7
490, 1, 26
249, 1, 22
353, 1, 1
490, 1, 23
533, 1, 4
279, 1, 10
517, 1, 21
155, 1, 17
436, 1, 18
171, 1, 26
311, 1, 16
