1000, 120, 56
208, 1, 14
525, 1, 15
610, 1, 25
213, 1, 0
167, 1, 21
239, 1, 15
536, 1, 10
624, 1, 20
348, 1, 14
503, 1, 5
182, 1, 2
157, 1, 20
406, 1, 1
195, 1, 29
199, 1, 19
184, 1, 8
417, 1, 13
246, 1, 1
492, 1, 2
461, 1, 24
685, 1, 18
547, 1, 15
583, 1, 22
593, 1, 3
538, 1, 28
422, 1, 18
387, 1, 10
347, 1, 20
490, 1, 13
177, 1, 9
543, 1, 25
671, 1, 30
279, 1, 15
665, 1, 14
526, 1, 21
257, 1, 19
493, 1, 28
450, 1, 21
207, 1, 20
456, 1, 28
184, 1, 2
178, 1, 19
324, 1, 23
314, 1, 28
497, 1, 21
685, 1, 11
501, 1, 6
600, 1, 15
152, 1, 6
557, 1, 0
668, 1, 11
682, 1, 24
353, 1, 17
488, 1, 21
532, 1, 7
422, 1, 7
230, 1, 18
492, 1, 8
695, 1, 16
224, 1, 21
179, 1, 17
670, 1, 11
440, 1, 29
493, 1, 3
276, 1, 28
275, 1, 15
190, 1, 29
509, 1, 25
629, 1, 7
573, 1, 27
683, 1, 0
654, 1, 5
321, 1, 8
436, 1, 5
349, 1, 1
246, 1, 9
372, 1, 25
374, 1, 14
354, 1, 10
375, 1, 15
209, 1, 13
400, 1, 12
423, 1, 2
526, 1, 30
253, 1, 28
646, 1, 21
560, 1, 14
438, 1, 27
276, 1, 17
696, 1, 25
315, 1, 5
674, 1, 2
455, 1, 25
445, 1, 26
267, 1, 15
332, 1, 2
210, 1, 17
529, 1, 5
189, 1, 25
455, 1, 2
654, 1, 16
635, 1, 21
622, 1, 21
469, 1, 24
548, 1, 9
222, 1, 17
628, 1, 3
200, 1, 20
421, 1, 8
502, 1, 30
673, 1, 26
446, 1, 2
434, 1, 27
471, 1, 5
615, 1, 12
669, 1, 24
627, 1, 20
502, 1, 21
163, 1, 30
318, 1, 18
