1000, 200, 82
120, 1, 40
510, 1, 15
74, 1, 41
92, 1, 10
21, 1, 3
243, 1, 15
560, 1, 8
378, 1, 43
384, 1, 30
438, 1, 13
207, 1, 43
392, 1, 10
391, 1, 23
303, 1, 14
192, 1, 18
787, 1, 28
27, 1, 9
258, 1, 4
390, 1, 26
553, 1, 3
581, 1, 3
749, 1, 3
405, 1, 25
640, 1, 40
506, 1, 22
715, 1, 21
560, 1, 39
621, 1, 2
502, 1, 34
295, 1, 0
16, 1, 6
401, 1, 42
639, 1, 36
14, 1, 31
466, 1, 12
349, 1, 31
189, 1, 1
199, 1, 31
489, 1, 19
565, 1, 13
615, 1, 24
52, 1, 24
397, 1, 45
230, 1, 45
768, 1, 42
116, 1, 35
60, 1, 19
169, 1, 38
540, 1, 17
287, 1, 12
548, 1, 36
94, 1, 45
481, 1, 26
553, 1, 6
5, 1, 29
9, 1, 28
456, 1, 19
430, 1, 39
381, 1, 19
429, 1, 14
787, 1, 21
549, 1, 6
187, 1, 14
58, 1, 7
244, 1, 24
542, 1, 14
382, 1, 34
769, 1, 39
304, 1, 19
649, 1, 43
783, 1, 14
715, 1, 28
13, 1, 32
647, 1, 2
626, 1, 21
374, 1, 30
452, 1, 0
9, 1, 2
585, 1, 31
466, 1, 14
219, 1, 37
49, 1, 21
413, 1, 21
585, 1, 36
154, 1, 29
516, 1, 38
404, 1, 37
81, 1, 4
188, 1, 0
287, 1, 28
39, 1, 36
710, 1, 23
512, 1, 20
492, 1, 20
308, 1, 13
415, 1, 3
439, 1, 40
733, 1, 0
356, 1, 11
579, 1, 19
21, 1, 26
659, 1, 19
580, 1, 4
620, 1, 18
54, 1, 3
20, 1, 24
681, 1, 26
678, 1, 39
67, 1, 9
754, 1, 43
632, 1, 41
113, 1, 4
751, 1, 29
612, 1, 24
734, 1, 18
752, 1, 12
227, 1, 7
273, 1, 35
158, 1, 26
688, 1, 7
686, 1, 43
397, 1, 42
713, 1, 28
440, 1, 39
25, 1, 9
560, 1, 23
300, 1, 23
195, 1, 27
542, 1, 15
476, 1, 27
34, 1, 23
720, 1, 12
526, 1, 42
155, 1, 1
436, 1, 21
420, 1, 38
273, 1, 6
348, 1, 31
650, 1, 21
214, 1, 20
583, 1, 6
455, 1, 40
45, 1, 12
566, 1, 0
789, 1, 30
117, 1, 13
429, 1, 16
320, 1, 22
548, 1, 8
171, 1, 2
141, 1, 35
421, 1, 20
656, 1, 27
257, 1, 1
307, 1, 23
73, 1, 40
216, 1, 22
76, 1, 21
165, 1, 37
399, 1, 21
172, 1, 0
576, 1, 42
290, 1, 11
127, 1, 29
494, 1, 4
397, 1, 4
10, 1, 22
343, 1, 0
370, 1, 2
413, 1, 10
709, 1, 7
330, 1, 25
14, 1, 29
524, 1, 34
370, 1, 13
448, 1, 28
672, 1, 16
232, 1, 27
357, 1, 43
430, 1, 36
674, 1, 40
219, 1, 15
23, 1, 31
168, 1, 17
173, 1, 43
50, 1, 7
346, 1, 42
113, 1, 18
509, 1, 5
167, 1, 0
620, 1, 22
399, 1, 6
324, 1, 31
554, 1, 40
19, 1, 0
159, 1, 45
90, 1, 39
713, 1, 26
281, 1, 29
716, 1, 32
