1000, 120, 58
338, 1, 14
616, 1, 14
327, 1, 25
169, 1, 0
391, 1, 21
344, 1, 15
554, 1, 9
353, 1, 20
672, 1, 14
424, 1, 5
126, 1, 1
245, 1, 20
145, 1, 1
295, 1, 29
668, 1, 18
460, 1, 8
616, 1, 13
302, 1, 1
399, 1, 2
202, 1, 23
433, 1, 18
377, 1, 14
500, 1, 22
529, 1, 2
439, 1, 27
561, 1, 18
159, 1, 10
573, 1, 19
71, 1, 12
523, 1, 9
507, 1, 24
164, 1, 29
256, 1, 15
591, 1, 14
313, 1, 21
588, 1, 19
626, 1, 27
583, 1, 21
309, 1, 19
670, 1, 27
108, 1, 2
125, 1, 18
678, 1, 22
221, 1, 27
234, 1, 20
130, 1, 11
133, 1, 6
325, 1, 15
292, 1, 5
306, 1, 0
573, 1, 11
289, 1, 23
365, 1, 17
624, 1, 21
221, 1, 6
569, 1, 7
461, 1, 18
361, 1, 8
693, 1, 16
603, 1, 21
96, 1, 17
386, 1, 11
492, 1, 29
91, 1, 3
517, 1, 27
483, 1, 15
73, 1, 29
423, 1, 25
509, 1, 6
641, 1, 27
241, 1, 0
58, 1, 5
650, 1, 8
586, 1, 5
394, 1, 1
573, 1, 9
641, 1, 25
680, 1, 13
203, 1, 10
499, 1, 15
220, 1, 13
278, 1, 12
638, 1, 2
257, 1, 30
634, 1, 27
580, 1, 21
631, 1, 14
307, 1, 27
700, 1, 17
146, 1, 25
692, 1, 5
410, 1, 2
187, 1, 25
563, 1, 26
392, 1, 15
498, 1, 2
331, 1, 17
270, 1, 5
431, 1, 25
685, 1, 2
340, 1, 16
286, 1, 21
684, 1, 21
301, 1, 24
303, 1, 9
357, 1, 17
268, 1, 3
687, 1, 19
634, 1, 8
487, 1, 30
692, 1, 26
526, 1, 2
689, 1, 26
630, 1, 5
300, 1, 12
473, 1, 24
587, 1, 19
664, 1, 21
600, 1, 30
526, 1, 18
