1000, 80, 31
214, 1, 15
319, 1, 0
223, 1, 1
630, 1, 12
111, 1, 12
332, 1, 2
650, 1, 7
148, 1, 13
319, 1, 3
62, 1, 1
680, 1, 14
622, 1, 6
300, 1, 12
516, 1, 2
136, 1, 0
161, 1, 14
428, 1, 6
168, 1, 2
153, 1, 13
428, 1, 1
614, 1, 10
465, 1, 9
563, 1, 11
252, 1, 2
581, 1, 6
181, 1, 8
247, 1, 11
71, 1, 10
449, 1, 14
277, 1, 13
163, 1, 5
91, 1, 1
245, 1, 12
575, 1, 9
351, 1, 0
60, 1, 16
232, 1, 6
502, 1, 2
79, 1, 8
498, 1, 5
501, 1, 8
644, 1, 11
249, 1, 11
236, 1, 1
175, 1, 6
267, 1, 11
399, 1, 3
104, 1, 5
407, 1, 10
675, 1, 3
478, 1, 11
253, 1, 11
478, 1, 12
223, 1, 7
118, 1, 1
187, 1, 6
162, 1, 3
654, 1, 8
502, 1, 16
168, 1, 8
275, 1, 13
690, 1, 8
473, 1, 12
91, 1, 10
466, 1, 3
246, 1, 5
446, 1, 13
441, 1, 2
124, 1, 0
539, 1, 2
455, 1, 14
645, 1, 10
518, 1, 13
418, 1, 15
182, 1, 6
372, 1, 10
386, 1, 2
331, 1, 10
264, 1, 14
650, 1, 15
