1000, 120, 60
776, 1, 13
224, 1, 31
513, 1, 22
266, 1, 15
376, 1, 31
17, 1, 13
92, 1, 15
15, 1, 15
510, 1, 9
663, 1, 21
827, 1, 14
743, 1, 17
138, 1, 27
784, 1, 30
498, 1, 11
530, 1, 11
97, 1, 30
226, 1, 27
523, 1, 1
840, 1, 14
542, 1, 25
747, 1, 16
402, 1, 1
307, 1, 4
599, 1, 19
812, 1, 21
339, 1, 27
376, 1, 15
93, 1, 1
615, 1, 4
532, 1, 31
258, 1, 5
77, 1, 12
261, 1, 22
162, 1, 6
364, 1, 12
164, 1, 18
764, 1, 20
29, 1, 10
496, 1, 2
443, 1, 22
375, 1, 30
63, 1, 6
593, 1, 14
252, 1, 25
132, 1, 22
430, 1, 18
461, 1, 10
825, 1, 18
292, 1, 4
444, 1, 31
159, 1, 20
277, 1, 7
357, 1, 11
135, 1, 19
728, 1, 26
739, 1, 19
502, 1, 2
821, 1, 14
66, 1, 25
722, 1, 27
836, 1, 9
715, 1, 10
879, 1, 29
408, 1, 11
592, 1, 5
785, 1, 2
705, 1, 5
288, 1, 20
871, 1, 12
387, 1, 2
205, 1, 9
546, 1, 20
111, 1, 30
153, 1, 26
822, 1, 27
334, 1, 5
663, 1, 15
880, 1, 21
800, 1, 0
459, 1, 1
626, 1, 27
662, 1, 1
356, 1, 10
898, 1, 23
868, 1, 1
530, 1, 27
768, 1, 25
566, 1, 17
196, 1, 3
326, 1, 32
801, 1, 16
854, 1, 27
617, 1, 9
426, 1, 20
247, 1, 6
79, 1, 9
429, 1, 25
119, 1, 17
59, 1, 11
164, 1, 23
218, 1, 0
400, 1, 1
160, 1, 10
550, 1, 16
265, 1, 23
772, 1, 7
887, 1, 1
616, 1, 6
19, 1, 31
896, 1, 25
581, 1, 5
217, 1, 13
721, 1, 32
561, 1, 9
708, 1, 0
163, 1, 6
308, 1, 30
446, 1, 1
226, 1, 14
