1000, 60, 27
364, 1, 9
171, 1, 0
583, 1, 1
478, 1, 1
163, 1, 9
449, 1, 4
419, 1, 7
387, 1, 6
253, 1, 2
437, 1, 6
592, 1, 2
349, 1, 14
475, 1, 1
204, 1, 8
537, 1, 10
451, 1, 7
569, 1, 10
508, 1, 9
541, 1, 12
546, 1, 12
551, 1, 10
276, 1, 14
532, 1, 7
444, 1, 11
553, 1, 7
428, 1, 2
337, 1, 11
324, 1, 2
346, 1, 6
192, 1, 5
157, 1, 11
464, 1, 13
362, 1, 4
179, 1, 10
403, 1, 11
568, 1, 4
558, 1, 3
533, 1, 8
170, 1, 5
335, 1, 7
153, 1, 9
600, 1, 10
235, 1, 1
536, 1, 13
566, 1, 2
512, 1, 9
203, 1, 12
278, 1, 4
387, 1, 1
308, 1, 9
288, 1, 6
570, 1, 6
511, 1, 0
260, 1, 3
526, 1, 1
505, 1, 1
166, 1, 10
186, 1, 1
295, 1, 4
558, 1, 13
