1000, 160, 88
275, 1, 10
792, 1, 29
687, 1, 4
665, 1, 14
326, 1, 14
453, 1, 47
850, 1, 34
600, 1, 6
300, 1, 32
883, 1, 14
820, 1, 29
847, 1, 9
271, 1, 42
665, 1, 47
583, 1, 12
824, 1, 44
240, 1, 7
155, 1, 1
207, 1, 19
194, 1, 26
536, 1, 9
495, 1, 1
371, 1, 47
280, 1, 36
790, 1, 45
795, 1, 12
228, 1, 44
302, 1, 42
738, 1, 22
222, 1, 5
882, 1, 2
557, 1, 42
427, 1, 41
533, 1, 28
285, 1, 32
237, 1, 17
335, 1, 27
251, 1, 13
166, 1, 43
162, 1, 45
345, 1, 11
353, 1, 18
295, 1, 30
326, 1, 10
425, 1, 47
368, 1, 9
289, 1, 48
160, 1, 31
760, 1, 38
726, 1, 47
507, 1, 18
727, 1, 31
409, 1, 28
863, 1, 2
157, 1, 32
247, 1, 5
423, 1, 31
454, 1, 24
495, 1, 35
838, 1, 29
707, 1, 0
282, 1, 11
526, 1, 10
675, 1, 37
378, 1, 28
885, 1, 22
425, 1, 9
676, 1, 42
681, 1, 31
353, 1, 36
874, 1, 47
868, 1, 0
651, 1, 11
835, 1, 31
248, 1, 34
458, 1, 4
173, 1, 9
743, 1, 44
243, 1, 33
891, 1, 11
846, 1, 29
531, 1, 4
319, 1, 24
192, 1, 8
751, 1, 2
490, 1, 4
670, 1, 36
685, 1, 40
185, 1, 28
478, 1, 8
820, 1, 3
277, 1, 23
256, 1, 45
582, 1, 35
526, 1, 42
186, 1, 25
514, 1, 29
163, 1, 37
260, 1, 8
650, 1, 26
795, 1, 31
736, 1, 9
167, 1, 32
211, 1, 21
748, 1, 24
661, 1, 38
802, 1, 3
342, 1, 22
897, 1, 45
792, 1, 8
542, 1, 18
500, 1, 40
872, 1, 17
229, 1, 19
386, 1, 47
435, 1, 43
174, 1, 22
517, 1, 34
155, 1, 40
325, 1, 18
396, 1, 29
855, 1, 42
876, 1, 14
692, 1, 35
727, 1, 43
203, 1, 40
764, 1, 23
874, 1, 6
533, 1, 10
314, 1, 1
515, 1, 19
277, 1, 11
675, 1, 12
814, 1, 44
777, 1, 21
314, 1, 2
369, 1, 46
538, 1, 18
812, 1, 11
591, 1, 4
151, 1, 5
238, 1, 23
158, 1, 42
882, 1, 13
245, 1, 39
407, 1, 42
337, 1, 9
669, 1, 36
378, 1, 11
753, 1, 41
672, 1, 14
311, 1, 41
884, 1, 30
558, 1, 7
526, 1, 0
263, 1, 32
464, 1, 4
239, 1, 11
648, 1, 9
827, 1, 11
